OTU,SITE,Type,Abundance,Class,Order,Family,Genus,Species
ASV41,VOL,PT,0.051135242, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV41,VOL,CL,0.046875, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV41,VOL,DA,0.040545326, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV434,WHS,DA,0.026896552, Cyanobacteriia,Oscillatoriales,Phormidiaceae,Potamolinea,Potamolinea sp.
ASV434,WHS,LA,0.021831143, Cyanobacteriia,Oscillatoriales,Phormidiaceae,Potamolinea,Potamolinea sp.
ASV434,WHS,PT,0.012557555, Cyanobacteriia,Oscillatoriales,Phormidiaceae,Potamolinea,Potamolinea sp.
ASV50,VOL,DA,0.091005666, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,Pycnacronema,Pycnacronema sp.
ASV50,VOL,PT,0.079565647, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,Pycnacronema,Pycnacronema sp.
ASV50,VOL,LA,0.060329068, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,Pycnacronema,Pycnacronema sp.
ASV50,VOL,CL,0.050324675, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,Pycnacronema,Pycnacronema sp.
ASV50,VOL,MO,0.031842105, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,Pycnacronema,Pycnacronema sp.
ASV54,AMT,LA,0.051465935, Cyanobacteriia, Cyanobacteriales,Scytonemataceae,Scytonema, Scytonema_hyalinum
ASV54,AMT,DA,0.039580447, Cyanobacteriia, Cyanobacteriales,Scytonemataceae,Scytonema, Scytonema_hyalinum
ASV54,AMT,PT,0.020494542, Cyanobacteriia, Cyanobacteriales,Scytonemataceae,Scytonema, Scytonema_hyalinum
ASV54,AMT,CL,0.010220674, Cyanobacteriia, Cyanobacteriales,Scytonemataceae,Scytonema, Scytonema_hyalinum
ASV54,VOL,DA,0.055949008, Cyanobacteriia, Cyanobacteriales,Scytonemataceae,Scytonema, Scytonema_hyalinum
ASV54,VOL,LA,0.027625432, Cyanobacteriia, Cyanobacteriales,Scytonemataceae,Scytonema, Scytonema_hyalinum
ASV54,VOL,PT,0.017769003, Cyanobacteriia, Cyanobacteriales,Scytonemataceae,Scytonema, Scytonema_hyalinum
ASV54,VOL,CL,0.015625, Cyanobacteriia, Cyanobacteriales,Scytonemataceae,Scytonema, Scytonema_hyalinum
ASV54,WHS,DA,0.063448276, Cyanobacteriia, Cyanobacteriales,Scytonemataceae,Scytonema, Scytonema_hyalinum
ASV54,WHS,LA,0.043885052, Cyanobacteriia, Cyanobacteriales,Scytonemataceae,Scytonema, Scytonema_hyalinum
ASV54,WHS,PT,0.029719548, Cyanobacteriia, Cyanobacteriales,Scytonemataceae,Scytonema, Scytonema_hyalinum
ASV54,WHS,MO,0.02203665, Cyanobacteriia, Cyanobacteriales,Scytonemataceae,Scytonema, Scytonema_hyalinum
ASV54,WHS,CL,0.019810153, Cyanobacteriia, Cyanobacteriales,Scytonemataceae,Scytonema, Scytonema_hyalinum
ASV556,VOL,LA,0.010562665, Cyanobacteriia,Oscillatoriales,Microcoleaceae,Microcoleus,Microcoleus vaginatus
ASV57,AMT,MO,0.129600421, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,Phormidium,Phormidium chlorinum
ASV57,AMT,LA,0.104408353, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,Phormidium,Phormidium chlorinum
ASV57,AMT,DA,0.095388878, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,Phormidium,Phormidium chlorinum
ASV57,AMT,CL,0.091289199, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,Phormidium,Phormidium chlorinum
ASV57,AMT,PT,0.076854533, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,Phormidium,Phormidium chlorinum
ASV6,AMT,MO,0.097266036, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,AMT,PT,0.080641568, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,AMT,LA,0.076987977, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,AMT,CL,0.07456446, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,AMT,DA,0.073817534, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,JER,MO,0.096481683, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,JER,CL,0.073263716, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,JER,DA,0.072599085, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,JER,LA,0.062917723, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,JER,PT,0.054925102, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,VOL,CL,0.038352273, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,VOL,PT,0.034945706, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,VOL,MO,0.034473684, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,VOL,LA,0.033313021, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,VOL,DA,0.025141643, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,WHS,MO,0.069125493, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,WHS,LA,0.055691691, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,WHS,PT,0.05253244, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,WHS,CL,0.043334709, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV6,WHS,DA,0.031724138, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 57)
ASV690,VOL,CL,0.017045455, Cyanobacteriia,Synechococcales,Leptolyngbyaceae,Chroakolemma,Chroakolemma sp.
ASV72,AMT,PT,0.037424816, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain CYAN3)
ASV72,AMT,CL,0.029732869, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain CYAN3)
ASV72,AMT,LA,0.02299093, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain CYAN3)
ASV72,AMT,DA,0.021769246, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain CYAN3)
ASV72,AMT,MO,0.020504732, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain CYAN3)
ASV72,JER,PT,0.12195491, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain CYAN3)
ASV72,JER,LA,0.045863102, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain CYAN3)
ASV72,JER,CL,0.033814023, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain CYAN3)
ASV72,JER,DA,0.028391768, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain CYAN3)
ASV72,JER,MO,0.02575263, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain CYAN3)
ASV72,WHS,PT,0.076391796, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain CYAN3)
ASV72,WHS,CL,0.056954189, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain CYAN3)
ASV72,WHS,DA,0.054482759, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain CYAN3)
ASV72,WHS,LA,0.04544442, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain CYAN3)
ASV72,WHS,MO,0.028763628, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain CYAN3)
ASV74,AMT,MO,0.052313354, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV74,AMT,LA,0.04598186, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV74,AMT,DA,0.039778349, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV74,AMT,CL,0.023461092, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV74,AMT,PT,0.017153041, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV74,JER,CL,0.039449693, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV74,JER,PT,0.030261764, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV74,JER,DA,0.019817073, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV74,JER,MO,0.018135655, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV74,JER,LA,0.016363217, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV74,VOL,CL,0.02637987, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV74,WHS,LA,0.022276676, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV74,WHS,DA,0.02045977, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV74,WHS,PT,0.0169527, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV74,WHS,CL,0.01361948, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV80,AMT,PT,0.05301849, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV80,AMT,MO,0.043112513, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV80,AMT,CL,0.036933798, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV80,AMT,LA,0.034591858, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV80,AMT,DA,0.028695824, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV80,JER,CL,0.044256589, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV80,JER,MO,0.037359449, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV80,JER,DA,0.035251524, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV80,JER,PT,0.034347102, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV80,JER,LA,0.032265499, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV80,VOL,PT,0.052319842, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV80,VOL,MO,0.051052632, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV80,VOL,CL,0.039366883, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV80,VOL,LA,0.03453179, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV80,VOL,DA,0.027443343, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV82,WHS,CL,0.109162196, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV82,WHS,MO,0.106471816, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV82,WHS,PT,0.102344077, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV82,WHS,LA,0.082200936, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV82,WHS,DA,0.062528736, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV840,AMT,PT,0.045667186, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Geitlerinema)
ASV840,AMT,MO,0.013669821, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Geitlerinema)
ASV840,AMT,CL,0.011614402, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Geitlerinema)
ASV840,AMT,LA,0.011179076, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Geitlerinema)
ASV87,AMT,LA,0.035646488, Cyanobacteriia,Synechococcales,Trichocoleusaceae,Trichocoleus, Trichocoleus_desertorum
ASV87,AMT,DA,0.021175539, Cyanobacteriia,Synechococcales,Trichocoleusaceae,Trichocoleus, Trichocoleus_desertorum
ASV87,AMT,CL,0.020441347, Cyanobacteriia,Synechococcales,Trichocoleusaceae,Trichocoleus, Trichocoleus_desertorum
ASV87,AMT,PT,0.018266875, Cyanobacteriia,Synechococcales,Trichocoleusaceae,Trichocoleus, Trichocoleus_desertorum
ASV87,AMT,MO,0.011829653, Cyanobacteriia,Synechococcales,Trichocoleusaceae,Trichocoleus, Trichocoleus_desertorum
ASV87,JER,LA,0.076976262, Cyanobacteriia,Synechococcales,Trichocoleusaceae,Trichocoleus, Trichocoleus_desertorum
ASV87,JER,DA,0.027820122, Cyanobacteriia,Synechococcales,Trichocoleusaceae,Trichocoleus, Trichocoleus_desertorum
ASV87,JER,PT,0.016795279, Cyanobacteriia,Synechococcales,Trichocoleusaceae,Trichocoleus, Trichocoleus_desertorum
ASV87,JER,MO,0.016684802, Cyanobacteriia,Synechococcales,Trichocoleusaceae,Trichocoleus, Trichocoleus_desertorum
ASV87,JER,CL,0.016078236, Cyanobacteriia,Synechococcales,Trichocoleusaceae,Trichocoleus, Trichocoleus_desertorum
ASV87,VOL,LA,0.038188097, Cyanobacteriia,Synechococcales,Trichocoleusaceae,Trichocoleus, Trichocoleus_desertorum
ASV87,VOL,DA,0.031338527, Cyanobacteriia,Synechococcales,Trichocoleusaceae,Trichocoleus, Trichocoleus_desertorum
ASV87,VOL,CL,0.019683442, Cyanobacteriia,Synechococcales,Trichocoleusaceae,Trichocoleus, Trichocoleus_desertorum
ASV87,VOL,PT,0.016189536, Cyanobacteriia,Synechococcales,Trichocoleusaceae,Trichocoleus, Trichocoleus_desertorum
ASV87,WHS,MO,0.012294131, Cyanobacteriia,Synechococcales,Trichocoleusaceae,Trichocoleus, Trichocoleus_desertorum
ASV904,VOL,DA,0.010800283, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV904,VOL,LA,0.010765793, Cyanobacteriia,Synechococcales,Oculatellaceae,unclassified Oculatellaceae cyanobacterium,unclassified Oculatellaceae cyanobacterium
ASV909,WHS,MO,0.019948968, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV909,WHS,LA,0.011806638, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV909,WHS,PT,0.011511093, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV954,AMT,MO,0.016561514, Cyanobacteriia,Nostocales,Tolypothrichaceae,Hassallia,Hassallia sp. 
ASV98,WHS,CL,0.174164259, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV98,WHS,MO,0.155648341, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV98,WHS,PT,0.153830054, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV98,WHS,LA,0.143239029, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
ASV98,WHS,DA,0.138850575, Cyanobacteriia,Oscillatoriales,Coleofasciculaceae,unclassified Coleofasciculaceae cyanobacterium,unclassified Coleofasciculaceae cyanobacterium (Strain SON 59)
